Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name
20074474,Road Maintenance(Engg),Footpath,2020-10-20 10:15:00.000000000,Banaswadi,Closed,Problem resolved,Vinayaka  Vasudev/AEE
20074473,Road Maintenance(Engg),Road side drains,2020-10-20 10:15:00.000000000,Anjanapur,Closed,Resolved,VEERASH ALADAKATTI /AEE
20074472,Electrical,Street Light Not Working,2020-10-20 10:15:00.000000000,Someshwara,Closed,Resolved,Yelahanka AEE Electrical/AEE
20074471,Road Maintenance(Engg),water stagnation,2020-10-20 10:14:00.000000000,Koramangala,Closed,solved,Chandrashekar/AEE
20074470,Electrical,Street Light Not Working,2020-10-20 10:13:00.000000000,Pulikeshi Nagar,Closed,Attended,Sandeep Singh/AE
20074469,Electrical,Street Light Not Working,2020-10-20 10:12:00.000000000,Laggere,Closed,Attended,Gavi Siddiah/AEE
20074468,Solid Waste (Garbage) Related,Garbage dump,2020-10-20 10:10:00.000000000,Horamavu,Closed,Attended,Srinidhi/AEE
20074467,Road Maintenance(Engg),Road side drains,2020-10-20 10:07:00.000000000,Ullalu,Closed,Resolved,Guru prasad/AEE
20074466,Electrical,Street Light Not Working,2020-10-20 09:51:00.000000000,Banaswadi,Closed,Attended,Durga Prasad/AEE
20074465,Health Dept,Air/Noise pollution,2020-10-20 09:48:00.000000000,Herohalli,Rejected,"This complaint comes under Panchayat limits, as per citizen confirmation this complaint is rejected.",BBMP Whatsapp/Customer Support Representative
20074464,Road Maintenance(Engg),Road side drains,2020-10-20 09:47:00.000000000,Anjanapur,Closed,Resolved,VEERASH ALADAKATTI /AEE
20074463,Road Maintenance(Engg),Road side drains,2020-10-20 09:47:00.000000000,Rajarajeshwari Nagar,Closed,CLOSED,Basavaraju/AEE
20074462,Health Dept,Increase in mosquito density,2020-10-20 09:46:00.000000000,T-Dasarahalli,Closed,Nil,Dr suresh rudrappa/MOH
20074461,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-10-20 09:36:00.000000000,Vijanapura,Closed,Attended,Srinidhi/AEE
20074460,Solid Waste (Garbage) Related,Garbage dump,2020-10-20 09:31:00.000000000,Jnanabharathi Ward,Closed,Cleared,Prakash /AEE
20074459,Road Maintenance(Engg),Road side drains,2020-10-20 09:30:00.000000000,Rajarajeshwari Nagar,Closed,CLOSED,Basavaraju/AEE
20074458,Solid Waste (Garbage) Related,Garbage dump,2020-10-20 09:27:00.000000000,Ramamurthy Nagar,Closed,Attended,Srinidhi/AEE
20074457,Solid Waste (Garbage) Related,Garbage dump,2020-10-20 09:27:00.000000000,Ramamurthy Nagar,Closed,Attended,Srinidhi/AEE
20074456,Electrical,Street Light Not Working,2020-10-20 09:19:00.000000000,Anjanapur,Closed,Attended,Sandeep/AEE
20074455,Road Maintenance(Engg),Potholes,2020-10-20 09:17:00.000000000,Uttarahalli,Closed,Resolved,ROHIT T/AEE
20074454,Road Maintenance(Engg),Debris Removal / Construction Material,2020-10-20 09:15:00.000000000,Hanumantha Nagar,Rejected,As per citizen Conformation Complaint is Rejected,BBMP Whatsapp/Customer Support Representative
20074453,Road Maintenance(Engg),Road side drains,2020-10-20 09:12:00.000000000,Konanakunte,Closed,Resolved,VEERASH ALADAKATTI /AEE
20074452,Storm  Water Drain(SWD),Sewerage water left in SWD,2020-10-20 09:11:00.000000000,Puttenahalli,Rejected,AS PER CITIZEN CONFIRMATION COMPLIANT HAS BEEN REJECTED DUE  IT COMES UNDER BWSSB,BBMP Whatsapp/Customer Support Representative
20074451,Road Maintenance(Engg),Debris Removal / Construction Material,2020-10-20 09:10:00.000000000,Laggere,Closed,Closed,Hemanth/AEE
20074450,Road Maintenance(Engg),water stagnation,2020-10-20 09:07:00.000000000,A.Narayanapura,Closed,Complaint attended and resolved,Vijay Kumar /AEE
20074449,Solid Waste (Garbage) Related,Sweeping not done,2020-10-20 09:05:00.000000000,Kavalbyrasandra,Closed,Attended,Jyothi/AEE
20074448,Solid Waste (Garbage) Related,Garbage dump,2020-10-20 05:30:00.000000000,Padmanabha Nagar,Closed,"As attended by junior health inspector, the complaint is closed. if issue persists contact junior health inspector. Thank you for helping BBMP to serve you better. Practice segregation of waste at source in to wet dry and sanitary waste. Encourage others to follow.",Manjunatha T R/AEE
20074447,Electrical,Street Light Not Working,2020-10-20 09:00:00.000000000,Rajarajeshwari Nagar,Closed,Attended,Gavi Siddiah/AEE
20074446,Road Maintenance(Engg),Road side drains,2020-10-20 08:59:00.000000000,Konanakunte,Closed,Resolved,VEERASH ALADAKATTI /AEE
20074445,Electrical,Street Light Not Working,2020-10-20 08:57:00.000000000,Kottigepalya,Closed,Attended,Gavi Siddiah/AEE
20074444,Road Maintenance(Engg),Road side drains,2020-10-20 08:53:00.000000000,Rajarajeshwari Nagar,Closed,Closed,Basavaraju/AEE
20074443,Road Maintenance(Engg),Road side drains,2020-10-20 08:53:00.000000000,Rajarajeshwari Nagar,Closed,CLOSED,Basavaraju/AEE
20074442,Storm  Water Drain(SWD),Maintenance of SWD,2020-10-20 08:52:00.000000000,Rajarajeshwari Nagar,Closed,Resolved,Ragavendra R/AEE
20074441,Electrical,Street Light Not Working,2020-10-20 08:51:00.000000000,Gandhi Nagar,Closed,closed,Suresh/AEE
20074440,Road Maintenance(Engg),Potholes,2020-10-20 08:51:00.000000000,Bilekahalli,Rejected,As per Officer Conformation Complaint is Rejected,BBMP Whatsapp/Customer Support Representative
20074439,Electrical,Street Light Not Working,2020-10-20 08:49:00.000000000,Jnanabharathi Ward,Closed,Attended,Gavi Siddiah/AEE
20074438,Electrical,Street Light Not Working,2020-10-20 08:48:00.000000000,Rajaji Nagar,Closed,closed,Suresh/AEE
20074437,Electrical,Street Light Not Working,2020-10-20 08:41:00.000000000,Jnanabharathi Ward,Closed,Attended,Gavi Siddiah/AEE
20074436,Road Maintenance(Engg),water leakage on road,2020-10-20 08:37:00.000000000,Jnanabharathi Ward,Closed,Closed,Basavaraju/AEE
20074435,Road Maintenance(Engg),Potholes,2020-10-20 08:26:00.000000000,Shettyhalli,Closed,Attended,Anjanaapa/AEE
20074434,Road Maintenance(Engg),Road side drains,2020-10-20 08:25:00.000000000,Rajarajeshwari Nagar,Closed,Closed,Basavaraju/AEE
20074433,Revenue Department,Unable to generate the property tax challan,2020-10-20 08:23:00.000000000,Varthur,Resolved,Resolved the complaint,Arun kumar/ARO
20074432,CORONA COVID19,Others,2020-10-20 08:23:00.000000000,Mangammanapalya,Closed,clear,Dr.Balchandar/CHO
20074431,Forest,obstructions Branches / Trees.,2020-10-20 08:22:00.000000000,BTM Layout,Resolved,"Kindly submit the request for taking further action for prunning the branches as per Tree committee directions .u can submit the request letter in our office which is in Jayanagar 2 ND block BBMP office , near Madhava park road , 9th main, 9th cross, Jayanagar 2nd block",Vinay Kumar.C/DYRFO
20074430,Road Maintenance(Engg),Potholes,2020-10-20 08:17:00.000000000,Begur,Closed,Work under progress,Nilkanthaya/AEE
20074429,Road Maintenance(Engg),Road side drains,2020-10-20 08:16:00.000000000,Vasanthapura,Closed,Resolved,ROHIT T/AEE
20074428,Electrical,Street Light Not Working,2020-10-20 08:15:00.000000000,Chikkalasandra,Closed,Attended,Umesh/AEE
20074427,Road Maintenance(Engg),Potholes,2020-10-20 08:12:00.000000000,Bellandur,Rejected,Rejected,BBMP Whatsapp/Customer Support Representative
20074426,veterinary,Animal birth control/neutering of stray dogs,2020-10-20 08:11:00.000000000,Jayachamarajendra Nagar,Closed,Attended,DR Mallappa Devadu/ADAH
20074425,Road Maintenance(Engg),Road cutting,2020-10-20 08:10:00.000000000,Nagapura,Rejected,Rejected as per officer information .,BBMP Whatsapp/Customer Support Representative
20074424,Road Maintenance(Engg),Road side drains,2020-10-20 08:09:00.000000000,Rajarajeshwari Nagar,Closed,CLOSED,Basavaraju/AEE
20074423,Health Dept,Increase in mosquito density,2020-10-20 08:09:00.000000000,HSR Layout,Closed,Closed,Dr. Nagendra /MOH
20074422,Road Maintenance(Engg),Road side drains,2020-10-20 08:06:00.000000000,Rajarajeshwari Nagar,Closed,CLOSED,Basavaraju/AEE
20074421,Storm  Water Drain(SWD),Maintenance of SWD,2020-10-20 08:05:00.000000000,Jayangar,Rejected,As per citizen conformation this complaint is rejected,BBMP Whatsapp/Customer Support Representative
20074420,Electrical,Street Light Not Working,2020-10-20 08:01:00.000000000,Newthippasandra,Closed,Attended,Durga Prasad/AEE
20074419,Solid Waste (Garbage) Related,Garbage dump,2020-10-20 07:57:00.000000000,Rajarajeshwari Nagar,Closed,Cleared,Prakash /AEE
20074418,Electrical,Street Light Not Working,2020-10-20 07:55:00.000000000,Hagadooru,Closed,Attended,Sharath Kumar/AEE
20074417,Solid Waste (Garbage) Related,Garbage dump,2020-10-20 07:52:00.000000000,Rajarajeshwari Nagar,Closed,Cleared,Prakash /AEE
20074416,Electrical,Street Light Not Working,2020-10-20 07:52:00.000000000,Laggere,Closed,Attended,Gavi Siddiah/AEE
20074415,Road Maintenance(Engg),Road side drains,2020-10-20 07:49:00.000000000,Vasanthapura,Closed,Resolved,ROHIT T/AEE
20074414,Electrical,Street Light Not Working,2020-10-20 07:43:00.000000000,Katriguppe,Closed,Attended.,Jnanesh/AEE
20074413,Road Maintenance(Engg),Potholes,2020-10-20 07:43:00.000000000,Uttarahalli,Closed,Resolved,ROHIT T/AEE
20074412,Electrical,Street Light Not Working,2020-10-20 07:37:00.000000000,A.Narayanapura,Closed,Attended,Sharath Kumar/AEE
20074411,Road Maintenance(Engg),Road cutting,2020-10-20 07:33:00.000000000,Nagapura,Closed,Resolved,Ranganatha H/AEE
20074410,Road Maintenance(Engg),Potholes,2020-10-20 07:29:00.000000000,Nagapura,Closed,closed,Ranganatha H/AEE
20074409,Health Dept,Delay in issue of Trade licence,2020-10-20 07:26:00.000000000,Gali Anjaneya Swamy Temple Ward,Closed,Closed,Dr Shilpa/MOH
20074408,Road Maintenance(Engg),Potholes,2020-10-20 07:19:00.000000000,Jnanabharathi Ward,Closed,Closed,Basavaraju/AEE
20074407,Electrical,Street Light Not Working,2020-10-20 07:17:00.000000000,Jnanabharathi Ward,Closed,Attended,Gavi Siddiah/AEE
20074406,Electrical,Street Light Not Working,2020-10-20 07:06:00.000000000,A.Narayanapura,Closed,Attended,Sharath Kumar/AEE
20074405,Electrical,Street Light Not Working,2020-10-20 07:04:00.000000000,Kottigepalya,Closed,Attended,Gavi Siddiah/AEE
20074404,Electrical,Street Light Not Working,2020-10-20 07:02:00.000000000,Marappana Palya,Closed,closed,Suresh/AEE
20074403,Electrical,Street Light Not Working,2020-10-20 07:02:00.000000000,Padmanabha Nagar,Closed,Attended,Umesh/AEE
20074402,Electrical,Street Light Not Working,2020-10-20 07:01:00.000000000,Hoysala Nagar,Closed,Attended,Durga Prasad/AEE
20074401,veterinary,Stray dog related complaints,2020-10-20 06:58:00.000000000,Doddanekkundi,Closed,attended,Mohan/ADAH
20074400,Health Dept,Increase in mosquito density,2020-10-20 06:58:00.000000000,Jakkur,Closed,Resolved,Naveen Kumar M/MOH
20074399,Electrical,Street Light Not Working,2020-10-20 06:38:00.000000000,Benniganahalli,Closed,Attended,Durga Prasad/AEE
20074398,Road Maintenance(Engg),Road side drains,2020-10-20 06:36:00.000000000,Vignana Nagar,Closed,Complaint attended,Vijay Kumar /AEE
20074397,Solid Waste (Garbage) Related,Garbage dump,2020-10-20 06:33:00.000000000,Hebbal,Closed,Sttended,Rudramuni/AEE
20074396,Electrical,Street Light Not Working,2020-10-20 06:30:00.000000000,Chikpete,Closed,Attended,Suresh/AEE
20074395,Electrical,Street Light Not Working,2020-10-20 06:28:00.000000000,Rajarajeshwari Nagar,Closed,Attended,Gavi Siddiah/AEE
20074394,Electrical,Street Light Not Working,2020-10-20 06:26:00.000000000,Mathikere,Closed,closed,Suresh/AEE
20074393,Road Maintenance(Engg),Potholes,2020-10-20 06:25:00.000000000,Kumaraswamy Layout,Closed,Close,Satish Kumar/AEE
20074392,Road Maintenance(Engg),Footpath,2020-10-20 06:25:00.000000000,Hebbal,Closed,Complaint attended,Madhav rao/AEE
20074391,Solid Waste (Garbage) Related,Garbage dump,2020-10-20 06:24:00.000000000,Hebbal,Closed,Attended,Rudramuni/AEE
20074390,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-10-20 06:23:00.000000000,Garudacharpalya,Closed,Attended,SWM AEE Mahadevapura sub division/AEE
20074389,Forest,Removal of dead/fallen trees,2020-10-20 06:23:00.000000000,Mahalakshmipuram,Resolved,Clear the complaint,sudarshan/DYRFO
20074388,Electrical,Street Light Not Working,2020-10-20 06:21:00.000000000,Shankaramata,Closed,closed,Suresh/AEE
20074387,Electrical,Street Light Not Working,2020-10-20 06:19:00.000000000,Shakambari Nagar,Closed,Attended,Umesh/AEE
20074386,Electrical,Street Light Not Working,2020-10-20 06:19:00.000000000,K.R.Puram,Closed,Attended,Sharath Kumar/AEE
20074385,Electrical,Street Light Not Working,2020-10-20 06:18:00.000000000,Hemmigepura,Closed,Attended,Gavi Siddiah/AEE
20074384,Electrical,Street Light Not Working,2020-10-20 06:12:00.000000000,Hoysala Nagar,Closed,Attended,Durga Prasad/AEE
20074383,Solid Waste (Garbage) Related,Garbage dump,2020-10-20 06:11:00.000000000,Vignana Nagar,Closed,Attended,Srinidhi/AEE
20074382,Solid Waste (Garbage) Related,Garbage transfer not as per norms & area not kept clean,2020-10-20 06:06:00.000000000,Hebbal,Closed,Attended,Rudramuni/AEE
20074381,Electrical,Street Light Not Working,2020-10-20 06:06:00.000000000,Jayangar,Closed,Attended,Jnanesh/AEE
20074380,Electrical,Street Light Not Working,2020-10-20 06:01:00.000000000,Malleshwaram,Closed,closed,Suresh/AEE
20074379,Electrical,Street Light Not Working,2020-10-20 05:59:00.000000000,Sanjay Nagar,Closed,Attended,Sandeep Singh/AEE
20074378,Road Maintenance(Engg),Debris Removal / Construction Material,2020-10-20 05:56:00.000000000,J.P.Park,Closed,Resolved,Vignesh/AEE
20074377,Forest,obstructions Branches / Trees.,2020-10-20 05:45:00.000000000,Vidyaranyapura,Resolved,Take permission tree officer rangnathswamy 9480683047,Mutturaju KP/DYRFO
20074376,Road Maintenance(Engg),footpath encroachment,2020-10-20 05:43:00.000000000,J.P.Park,Closed,Resolved,Vignesh/AEE
20074375,Forest,obstructions Branches / Trees.,2020-10-20 05:33:00.000000000,Uttarahalli,Registered,Transferred Task,Narendra Babu/RFO
20074374,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-10-20 05:33:00.000000000,K.R.Puram,Closed,Attended,Srinidhi/AEE
20074373,Electrical,Street Light Not Working,2020-10-20 05:29:00.000000000,Basavanapura,Closed,Attended,Sharath Kumar/AEE
20074372,Electrical,Street Light Not Working,2020-10-20 05:27:00.000000000,Chokkasandra,Closed,Attended,Gurappa Y Doddamani/AEE
20074371,Electrical,Street Light Not Working,2020-10-20 05:22:00.000000000,Uttarahalli,Closed,Attended,Sandeep/AEE
20074370,Road Maintenance(Engg),Road side drains,2020-10-20 05:21:00.000000000,Rajagopala Nagar,Closed,Attended by AE ward 70,Nagesh Murthy/AEE
20074369,Electrical,Street Light Not Working,2020-10-20 05:20:00.000000000,Padmanabha Nagar,Closed,Attended,Umesh/AEE
20074368,Others,Others,2020-10-20 05:18:00.000000000,Gayathri Nagar,Rejected,Rejected . As per The Citizen Confirmation This Complaint has been Rejected,BBMP Whatsapp/Customer Support Representative
20074367,Electrical,Street Light Not Working,2020-10-20 05:15:00.000000000,Jaraganahalli,Closed,Attended,Sandeep/AEE
20074366,Forest,Removal of dead/fallen trees,2020-10-20 05:15:00.000000000,Koramangala,Resolved,Fallen tree debris will b cleared today by 4pm plz wait till that sir . Thank u,Vinay Kumar.C/DYRFO
20074365,Electrical,Street Light Not Working,2020-10-20 05:11:00.000000000,Jaraganahalli,Closed,Attended,Sandeep/AEE
20074364,Road Maintenance(Engg),Road side drains,2020-10-20 05:09:00.000000000,Horamavu,Closed,Cleared,Vinay/AEE
20074363,Electrical,Street Light Not Working,2020-10-20 05:07:00.000000000,Shanthi Nagar,Closed,Attended,Durga Prasad/AEE
20074362,Health Dept,Increase in mosquito density,2020-10-20 05:00:00.000000000,Basavanapura,Closed,Solved,6360640353/MOH
20074361,Health Dept,Increase in mosquito density,2020-10-20 04:59:00.000000000,Basavanapura,Closed,Solved,6360640353/MOH
20074360,Electrical,Street Light Not Working,2020-10-20 04:56:00.000000000,Nagarabhavi,Closed,closed,Suresh/AEE
20074359,Electrical,Street Light Not Working,2020-10-20 04:56:00.000000000,Nagarabhavi,Closed,closed,Suresh/AEE
20074358,Electrical,Street Light Not Working,2020-10-20 04:49:00.000000000,Vignana Nagar,Closed,Attended,Sharath Kumar/AEE
20074357,Road Maintenance(Engg),Debris Removal / Construction Material,2020-10-20 04:44:00.000000000,J.P.Park,Closed,Resolved,Vignesh/AEE
20074356,Solid Waste (Garbage) Related,Garbage dump,2020-10-20 04:43:00.000000000,Horamavu,Closed,Attended,Srinidhi/AEE
20074355,Solid Waste (Garbage) Related,Garbage dump,2020-10-20 04:33:00.000000000,Anjanapur,Closed,Complainant clear,Santhosh Kumar H S/AEE
20074354,Electrical,Street Light Not Working,2020-10-20 04:24:00.000000000,Yelahanka old Satellite Town,Closed,Resolved,Yelahanka AEE Electrical/AEE
20074353,Electrical,Street Light Not Working,2020-10-20 04:24:00.000000000,Yelahanka old Satellite Town,Closed,Resolved,Yelahanka AEE Electrical/AEE
20074352,Electrical,Street Light Not Working,2020-10-20 04:24:00.000000000,Yelahanka old Satellite Town,Closed,Resolved,Yelahanka AEE Electrical/AEE
20074351,Road Maintenance(Engg),Road side drains,2020-10-20 04:24:00.000000000,Ulsoor,Rejected,Dear citizen please contact BWSSB department,BBMP Whatsapp/Customer Support Representative
20074350,Electrical,Requirement For New Street Lights,2020-10-20 04:19:00.000000000,Banashankari Temple Ward,Closed,Attended.,Umesh/AEE
20074349,Electrical,Street Light Not Working,2020-10-20 04:15:00.000000000,Bommanahalli,Closed,Attended,Sandeep/AEE
20074348,Revenue Department,"Khata Services (Registration, Transfer, Bifurcation and Amalgamation)",2020-10-20 04:13:00.000000000,Varthur,Resolved,Resolved the complaint,Arun kumar/ARO
20074347,Electrical,Requirement For New Street Lights,2020-10-20 04:13:00.000000000,Kavalbyrasandra,Closed,"New fitting will be provided as soon as possible in coming days.
Thank you",Sandeep Singh/AE
20074346,Electrical,Street Light Not Working,2020-10-20 04:08:00.000000000,Shettyhalli,Closed,Attended,Gurappa Y Doddamani/AEE
20074345,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-10-20 04:07:00.000000000,Yelahanka old Satellite Town,Closed,Cleard,SWM AEE Ward 1 to 4/AEE
20074344,Road Maintenance(Engg),Potholes,2020-10-20 04:07:00.000000000,Kavalbyrasandra,Closed,Attended,Atif Ahmed/AEE
20074343,Electrical,Requirement For New Street Lights,2020-10-20 04:05:00.000000000,Mahalakshmipuram,Closed,Resolved,Suresh/AEE
20074342,Road Maintenance(Engg),Road side drains,2020-10-20 04:03:00.000000000,Thanisandra,Closed,Complaint resolved,AEE byatarayanapura sub division/AEE
20074341,Electrical,Street Light Not Working,2020-10-20 04:01:00.000000000,Jnanabharathi Ward,Closed,Attended,Gavi Siddiah/AEE
20074340,Road Maintenance(Engg),Road side drains,2020-10-20 04:00:00.000000000,Hebbal,Closed,Drain blockage is cleared by desilting the drain,Madhav rao/AEE
20074339,Electrical,Street Lights Switched On During Day Time,2020-10-20 04:00:00.000000000,Subedarapalya,Closed,closed,Suresh/AEE
20074338,Road Maintenance(Engg),Debris Removal / Construction Material,2020-10-20 03:59:00.000000000,Jnanabharathi Ward,Closed,CLOSED,Basavaraju/AEE
20074337,Road Maintenance(Engg),Potholes,2020-10-20 03:53:00.000000000,Bellandur,Closed,The work will be taken up in the next financial year,Markandiaha/AEE
20074336,Electrical,Street Light Not Working,2020-10-20 03:53:00.000000000,Bommanahalli,Closed,Attended,Sandeep/AEE
20074335,Solid Waste (Garbage) Related,Garbage dump,2020-10-20 03:53:00.000000000,Uttarahalli,Closed,Complainant clear,Santhosh Kumar H S/AEE
20074334,Electrical,Street Light Not Working,2020-10-20 03:52:00.000000000,Anjanapur,Closed,Attended,Sandeep/AEE
20074333,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-10-20 03:52:00.000000000,HSR Layout,Closed,Resolved,Netravathi/AEE
20074332,Road Maintenance(Engg),Road side drains,2020-10-20 03:50:00.000000000,Thanisandra,Closed,Complaint resolved,AEE byatarayanapura sub division/AEE
20074331,Revenue Department,Unable to generate the property tax challan,2020-10-20 03:49:00.000000000,Herohalli,Closed,ARO Officer resolved.,sathish/RO
20074330,Electrical,Street Light Not Working,2020-10-20 03:48:00.000000000,Ganeshmandira Ward,Closed,Attended,Umesh/AEE
20074329,Road Maintenance(Engg),Footpath,2020-10-20 03:48:00.000000000,Chowdeshwari Ward,Rejected,Rejected,BBMP Whatsapp/Customer Support Representative
20074328,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-10-20 03:45:00.000000000,Anjanapur,Closed,Complainant clear,Santhosh Kumar H S/AEE
20074327,Solid Waste (Garbage) Related,Garbage dump,2020-10-20 03:43:00.000000000,Sampangiram Nagar,Closed,Closed,Abhilash/AEE
20074326,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2020-10-20 03:41:00.000000000,Vignana Nagar,Closed,Attended,Srinidhi/AEE
20074325,Road Maintenance(Engg),footpath encroachment,2020-10-20 03:39:00.000000000,Sampangiram Nagar,Closed,Complaint cleared,VISHWANATH/AEE
20074324,Others,Others,2020-10-20 03:33:00.000000000,Rajarajeshwari Nagar,Rejected,Rejected . As per The Citizen Confirmation This Complaint has been Rejected,BBMP Whatsapp/Customer Support Representative
20074323,Forest,obstructions Branches / Trees.,2020-10-20 03:29:00.000000000,Gangenahalli,Resolved,This case is completed,P Nagendra /DYRFO
20074322,Town Planning,Construction not done as per approved plan (Building Bye Law Violations),2020-10-20 03:20:00.000000000,Gottigere,Resolved,Closed,Shwetha/AEE
20074321,Road Maintenance(Engg),Debris Removal / Construction Material,2020-10-20 03:18:00.000000000,Sunkenahalli,Closed,Resolved,Pradeep/AEE
20074320,Road Maintenance(Engg),Debris Removal / Construction Material,2020-10-20 03:13:00.000000000,Jogupalya,Rejected,Rejected,BBMP Whatsapp/Customer Support Representative
20074319,veterinary,Animal birth control/neutering of stray dogs,2020-10-20 03:04:00.000000000,Doddanekkundi,Closed,attended,Mohan/ADAH
20074318,Health Dept,Air/Noise pollution,2020-10-20 03:02:00.000000000,Someshwara,Closed,Resolved,MOH-Yelahanka/MOH
20074317,Electrical,Street Light Not Working,2020-10-20 02:59:00.000000000,Ramamurthy Nagar,Closed,Attended,Sharath Kumar/AEE
20074316,veterinary,Stray dog related complaints,2020-10-20 02:52:00.000000000,Marappana Palya,Closed,Complaint attended,Dr.Amruthesh/ADAH
20074315,Electrical,Requirement For New Street Lights,2020-10-20 02:50:00.000000000,Marappana Palya,Closed,Resolved,Suresh/AEE
20074314,Electrical,Street Light Not Working,2020-10-20 02:49:00.000000000,Chikkalasandra,Closed,Attended,Umesh/AEE
20074313,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-10-20 02:44:00.000000000,Someshwara,Closed,It's clear,SWM AEE Ward 1 to 4/AEE
20074312,Parks and Play grounds,Environmental protection,2020-10-20 02:41:00.000000000,Vannarpet,Rejected,As per citizen confirmation this complaint is Rejected.,BBMP Whatsapp/Customer Support Representative
20074311,Road Maintenance(Engg),Debris Removal / Construction Material,2020-10-20 02:38:00.000000000,Ganeshmandira Ward,Rejected,Rejected,BBMP Whatsapp/Customer Support Representative
20074310,Electrical,Street Light Not Working,2020-10-20 02:35:00.000000000,Rajarajeshwari Nagar,Closed,Attended,Gavi Siddiah/AEE
20074309,Electrical,Street Light Not Working,2020-10-20 02:32:00.000000000,Shettyhalli,Closed,Attended,Gurappa Y Doddamani/AEE
20074308,Solid Waste (Garbage) Related,Garbage dump,2020-10-20 02:31:00.000000000,Kottigepalya,Closed,Cleared,Prakash /AEE
20074307,Electrical,Street Light Not Working,2020-10-20 02:30:00.000000000,Nayandanahalli,Closed,closed,Suresh/AEE
20074306,Road Maintenance(Engg),Footpath,2020-10-20 02:30:00.000000000,Aramane Nagar,Rejected,Rejedcted,BBMP Whatsapp/Customer Support Representative
20074305,Road Maintenance(Engg),Footpath,2020-10-20 02:25:00.000000000,Subedarapalya,Rejected,Rejected,BBMP Whatsapp/Customer Support Representative
20074304,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2020-10-20 02:21:00.000000000,Kuvempu Nagar,Closed,Attended,Shivakumar/AEE
20074303,Electrical,Street Light Not Working,2020-10-20 02:17:00.000000000,Kacharakanahalli,Closed,Attended,Durga Prasad/AEE
20074302,Electrical,Street Light Not Working,2020-10-20 02:15:00.000000000,Jeevanbhima Nagar,Rejected,As per citizen conformation this complaint is rejected,BBMP Whatsapp/Customer Support Representative
20074301,Road Maintenance(Engg),Debris Removal / Construction Material,2020-10-20 02:14:00.000000000,Kodigehalli,Closed,Complaint resolved,Somshekhar/AEE
20074300,Forest,obstructions Branches / Trees.,2020-10-20 02:06:00.000000000,Vasanthapura,Registered,Transferred Task,Narendra Babu/RFO
20074299,Road Maintenance(Engg),Road side drains,2020-10-20 02:03:00.000000000,Nayandanahalli,Closed,closed,Alok Sheety/AEE
20074298,Electrical,Street Light Not Working,2020-10-20 01:58:00.000000000,Vignana Nagar,Closed,Attended,Sharath Kumar/AEE
20074297,Road Maintenance(Engg),Road side drains,2020-10-20 01:58:00.000000000,Nandini Layout,Closed,closed,K B Ramdas/AEE
20074296,Solid Waste (Garbage) Related,Garbage dump,2020-10-20 01:58:00.000000000,Rajarajeshwari Nagar,Closed,Cleared,Prakash /AEE
20074295,Road Maintenance(Engg),Debris Removal / Construction Material,2020-10-20 01:56:00.000000000,Hanumantha Nagar,Rejected,As per citizen Conformation Complaint is Rejected,BBMP Whatsapp/Customer Support Representative
20074294,Electrical,Street Lights Switched On During Day Time,2020-10-20 01:53:00.000000000,A.Narayanapura,Closed,Attended,Sharath Kumar/AEE
20074293,Road Maintenance(Engg),Footpath,2020-10-20 01:53:00.000000000,Pulikeshi Nagar,Closed,Attended,Ravi Waddar/AEE
20074292,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2020-10-20 01:51:00.000000000,Malleshwaram,Closed,Resolved,Rekka/AEE
20074291,Electrical,Street Light Not Working,2020-10-20 01:51:00.000000000,Malleshwaram,Closed,closed,Suresh/AEE
20074290,Forest,Removal of dead/fallen trees,2020-10-20 01:51:00.000000000,Basaveshwara Nagar,Registered,Transferred Task,sudarshan/DYRFO
20074289,Road Maintenance(Engg),Potholes,2020-10-20 01:50:00.000000000,Nayandanahalli,Closed,closed,Alok Sheety/AEE
20074288,Road Maintenance(Engg),Road side drains,2020-10-20 01:47:00.000000000,Bilekahalli,Closed,Complaint resolved by AE,Ramesh Deva/AEE
20074287,Road Maintenance(Engg),Potholes,2020-10-20 01:46:00.000000000,Anjanapur,Closed,Resolved,VEERASH ALADAKATTI /AEE
20074286,Electrical,Street Light Not Working,2020-10-20 01:45:00.000000000,J.P.Park,Closed,Attended,Gavi Siddiah/AEE
20074285,Electrical,Street Light Not Working,2020-10-20 01:45:00.000000000,J.P.Park,Closed,Attended,Gavi Siddiah/AEE
20074284,Forest,Removal of dead/fallen trees,2020-10-20 01:43:00.000000000,Jayangar,Resolved,ಈಗಾಗಲೇ ದೂರನ್ನು ನಿರ್ವಹಿಸಲಾಗಿದೆ,Vinay Kumar.C/DYRFO
