Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name
20422899,Electrical,Street Light Not Working,2023-11-18 02:05:00.000000000,Ramamurthy Nagar,Closed,Attended,Sachin Malagi/AE
20422898,Electrical,Open Electrical Junction Box,2023-11-18 01:57:00.000000000,Dodda Bidarkallu,Closed,Attended,Gavi Siddiah/AEE
20422897,Electrical,Street Light Not Working,2023-11-18 01:51:00.000000000,Ullalu,Closed,Attended,Gavi Siddiah/AEE
20422896,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 01:47:00.000000000,Kuvempu Nagar,Closed,Attended,Shivakumar/AEE
20422895,Forest,obstructions Branches / Trees.,2023-11-18 01:43:00.000000000,HSR Layout,Registered,Transferred Task,Narendra Babu/RFO
20422894,Sanitation,Urination in Public/Open Defecation,2023-11-18 01:37:00.000000000,Nagavara,Closed,attended,Mamatha M.S/AEE
20422893,Electrical,Street Light Not Working,2023-11-18 01:25:00.000000000,Bellandur,Closed,Attended,Sachin Malagi/AE
20422892,Electrical,Street Light Not Working,2023-11-18 01:25:00.000000000,Jogupalya,Closed,Attended,Durga Prasad/AEE
20422891,Electrical,Street Light Not Working,2023-11-18 01:19:00.000000000,Kempegowda Ward,Closed,Resolved,Yelahanka AEE Electrical/AEE
20422890,Forest,obstructions Branches / Trees.,2023-11-18 01:18:00.000000000,Rajarajeshwari Nagar,Closed,The complaint has been resolved.,Jagadish V/DYRFO
20422889,Electrical,Street Light Not Working,2023-11-18 01:17:00.000000000,Basavanagudi,Closed,Attended,Jnanesh/AEE
20422888,Electrical,Street Light Not Working,2023-11-18 01:17:00.000000000,Banaswadi,Closed,Attended,Durga Prasad/AEE
20422887,Solid Waste (Garbage) Related,Garbage dump,2023-11-18 01:16:00.000000000,Dayananda Nagar,Closed,Resolved,Yogesh/AEE
20422886,Solid Waste (Garbage) Related,Sweeping not done,2023-11-18 01:15:00.000000000,Shanthala Nagar,Closed,close,Appuraju/AEE
20422885,Solid Waste (Garbage) Related,Complaint against SW collector/ SWM official for violation of SWM Rules,2023-11-18 01:12:00.000000000,Puttenahalli,Closed,Complaint cleared,Netravathi/AEE
20422884,Solid Waste (Garbage) Related,Sweeping not done,2023-11-18 01:07:00.000000000,Hebbal,Closed,Clear,Rudramuni/AEE
20422883,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 01:02:00.000000000,Shettyhalli,Closed,Cleared,Shwetha/AEE
20422882,Electrical,Street Light Not Working,2023-11-18 12:57:00.000000000,Bommanahalli,Closed,attended,Sandeep/AEE
20422881,Forest,obstructions Branches / Trees.,2023-11-18 12:55:00.000000000,Vijanapura,Closed,Cleared,Sudharshan/DYRFO
20422880,Electrical,Street Light Not Working,2023-11-18 12:53:00.000000000,Hemmigepura,Closed,Attended,Gavi Siddiah/AEE
20422879,Road Infrastructure,Road Infrastructure,2023-11-18 12:50:00.000000000,Vasanth Nagar,Closed,Resolved,Bheema Nayak/AEE
20422878,Road Infrastructure,Road Infrastructure,2023-11-18 12:45:00.000000000,Vasanth Nagar,Closed,Resolved,Bheema Nayak/AEE
20422877,Solid Waste (Garbage) Related,Complaint against SW collector/ SWM official for violation of SWM Rules,2023-11-18 12:39:00.000000000,Varthur,Closed,Attend,SWM AEE Mahadevapura sub division/AEE
20422876,Forest,Removal of dead/fallen trees,2023-11-18 12:33:00.000000000,HSR Layout,Registered,Transferred Task,Narendra Babu/RFO
20422875,Health Dept,Increase in mosquito density,2023-11-18 12:33:00.000000000,Begur,Closed,Closed,DR A S Balasundar/HO
20422874,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 12:33:00.000000000,Vignana Nagar,Closed,Cleared,Amith B C/JHI
20422873,Forest,Issues related Snakes/Birds/Monkeys,2023-11-18 12:32:00.000000000,Begur,Registered,Transferred Task,Narendra Babu/RFO
20422872,Electrical,Street Light Not Working,2023-11-18 12:30:00.000000000,Domlur,Closed,Attended,Durga Prasad/AEE
20422871,Electrical,Street Light Not Working,2023-11-18 12:28:00.000000000,Visvesvarapuram,Closed,Attended,Jnanesh/AEE
20422870,Road Maintenance(Engg),Overhanging cables,2023-11-18 12:22:00.000000000,Pattabhiram Nagar,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative
20422869,Electrical,Street Light Not Working,2023-11-18 12:21:00.000000000,Jayanagar East,Closed,Attended,Umesh/AEE
20422868,Electrical,Street Light Not Working,2023-11-18 12:20:00.000000000,Singasandra,Closed,attended,Sandeep/AEE
20422867,Solid Waste (Garbage) Related,Garbage dump,2023-11-18 12:20:00.000000000,Sarakki,Closed,Cleared,Shashikala T J/AEE
20422866,Town Planning,Construction not done as per approved plan (Building Bye Law Violations),2023-11-18 12:14:00.000000000,Basavanagudi,Registered,Transferred Task,pradeep kumar /ADTP
20422865,Solid Waste (Garbage) Related,Sweeping not done,2023-11-18 12:09:00.000000000,Pattabhiram Nagar,Closed,Cleared,Shashikala T J/AEE
20422864,Electrical,Street Light Not Working,2023-11-18 12:03:00.000000000,Hoodi,Closed,Attended,Sachin Malagi/AE
20422863,Electrical,Street Light Not Working,2023-11-18 12:03:00.000000000,Jnanabharathi Ward,Closed,Attended,Gavi Siddiah/AEE
20422862,Forest,obstructions Branches / Trees.,2023-11-18 11:58:00.000000000,Madiwala,Closed,Resolved,Vinay Kumar.C/DYRFO
20422861,Electrical,Street Light Not Working,2023-11-18 11:57:00.000000000,Newthippasandra,Closed,Attended,Durga Prasad/AEE
20422860,Electrical,Street Light Not Working,2023-11-18 11:57:00.000000000,Rajarajeshwari Nagar,Closed,Attended,Gavi Siddiah/AEE
20422859,Electrical,Street Light Not Working,2023-11-18 11:55:00.000000000,Byrasandra,Closed,Attended,Umesh/AEE
20422858,Electrical,Street Light Not Working,2023-11-18 11:53:00.000000000,Vijay Nagar,Closed,Attended,Umesh/AEE
20422857,Electrical,Street Light Not Working,2023-11-18 11:53:00.000000000,Kottigepalya,Closed,Attended,Gavi Siddiah/AEE
20422856,veterinary,Stray/Rabid dog bite,2023-11-18 11:49:00.000000000,HSR Layout,Closed,.,Shivakumar/ADAH
20422855,Road Maintenance(Engg),footpath encroachment,2023-11-18 11:45:00.000000000,Gottigere,Closed,Resolved,VEERASH ALADAKATTI /AEE
20422854,Road Maintenance(Engg),Road side drains,2023-11-18 11:44:00.000000000,Kadugodi,Closed,Resolved,Yadu Krishna/AEE
20422853,Road Infrastructure,Road Infrastructure,2023-11-18 11:42:00.000000000,Begur,Closed,Closed,Sri. Ramesh/AEE
20422852,Electrical,Street Light Not Working,2023-11-18 11:39:00.000000000,Jnanabharathi Ward,Closed,Attended,Gavi Siddiah/AEE
20422851,Road Maintenance(Engg),Road side drains,2023-11-18 11:39:00.000000000,Banaswadi,Non Relevant,The above said complaint comes under jurisdiction of BWSSB department,BBMP Whatsapp/Customer Support Representative
20422850,Road Maintenance(Engg),Potholes,2023-11-18 11:37:00.000000000,Begur,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative
20422849,Health Dept,Increase in mosquito density,2023-11-18 11:33:00.000000000,Kottigepalya,Closed,Attended,Jaykumar/SHI
20422848,Forest,obstructions Branches / Trees.,2023-11-18 11:33:00.000000000,Arakere,Registered,Transferred Task,Narendra Babu/RFO
20422847,Electrical,Street Light Not Working,2023-11-18 11:31:00.000000000,Vignana Nagar,Closed,Attended,Sachin Malagi/AE
20422846,Solid Waste (Garbage) Related,Complaint against SW collector/ SWM official for violation of SWM Rules,2023-11-18 11:27:00.000000000,Banaswadi,Closed,Attended,Mamatha M.S/AEE
20422845,Solid Waste (Garbage) Related,Garbage dump,2023-11-18 11:25:00.000000000,Kumaraswamy Layout,Closed,Cleared,Manjunatha T R/AEE
20422844,Road Maintenance(Engg),Potholes,2023-11-18 11:23:00.000000000,Rajarajeshwari Nagar,Closed,Resolved,Basavaraju/AEE
20422843,Solid Waste (Garbage) Related,Garbage dump,2023-11-18 11:23:00.000000000,Sunkenahalli,Closed,Attended,Ranga Swamy/AEE
20422842,Road Maintenance(Engg),footpath encroachment,2023-11-18 11:21:00.000000000,Nayandanahalli,Closed,Resolved,Alok Sheety/AEE
20422841,Solid Waste (Garbage) Related,Garbage transfer not as per norms & area not kept clean,2023-11-18 11:21:00.000000000,Someshwara,Closed,Cleared,SWM AEE Ward 1 to 4/AEE
20422840,Solid Waste (Garbage) Related,Garbage dump,2023-11-18 11:19:00.000000000,Kammanahalli,Closed,Attended,Mamatha M.S/AEE
20422839,Electrical,Street Light Not Working,2023-11-18 11:17:00.000000000,Sri Nagar,Closed,Attended,Jnanesh/AEE
20422838,Road Maintenance(Engg),Potholes,2023-11-18 11:17:00.000000000,Rajarajeshwari Nagar,Closed,Resolved,Basavaraju/AEE
20422837,Forest,obstructions Branches / Trees.,2023-11-18 11:14:00.000000000,Banaswadi,Closed,Submit request letter to dcf,Ravindranath KS/DYRFO
20422836,Road Maintenance(Engg),Potholes,2023-11-18 11:08:00.000000000,Rajarajeshwari Nagar,Closed,Resolved,Basavaraju/AEE
20422835,Electrical,Street Light Not Working,2023-11-18 11:08:00.000000000,Jakkur,Closed,Resolved,Yelahanka AEE Electrical/AEE
20422834,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 11:07:00.000000000,Gayathri Nagar,Closed,Attended,Rekka/AEE
20422833,Electrical,Street Light Not Working,2023-11-18 11:06:00.000000000,Jagajeevanram Nagar,Closed,Attended,Suresh/AEE
20422832,Road Infrastructure,Road Infrastructure,2023-11-18 11:02:00.000000000,Kodigehalli,Closed,resolved,Sri.Shivanna/AEE
20422831,Electrical,Street Light Not Working,2023-11-18 11:02:00.000000000,Jeevanbhima Nagar,Closed,Attended,Durga Prasad/AEE
20422830,Electrical,Street Light Not Working,2023-11-18 11:01:00.000000000,Ulsoor,Closed,Attended,Sandeep Singh/AEE
20422829,Electrical,Street Light Not Working,2023-11-18 11:01:00.000000000,Ulsoor,Closed,Attended,Sandeep Singh/AEE
20422828,Electrical,Street Light Not Working,2023-11-18 10:54:00.000000000,Yelahanka old Satellite Town,Closed,Resolved,Yelahanka AEE Electrical/AEE
20422827,Electrical,Street Light Not Working,2023-11-18 10:53:00.000000000,Kumaraswamy Layout,Closed,Attended,Umesh/AEE
20422826,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 10:52:00.000000000,Doddabommasandra,Non Relevant,Yalahanka Zone,BBMP Whatsapp/Customer Support Representative
20422825,Solid Waste (Garbage) Related,Garbage dump,2023-11-18 10:48:00.000000000,Kempegowda Ward,Closed,Cleared,SWM AEE Ward 1 to 4/AEE
20422824,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 10:43:00.000000000,Newthippasandra,Closed,Cleared,Prasanna/AEE
20422823,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 10:43:00.000000000,Pattabhiram Nagar,Closed,Cleared,Shashikala T J/AEE
20422822,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 10:40:00.000000000,Dr.Rajkumar Ward,Closed,Cl,JHI WARD 106/JHI
20422821,Solid Waste (Garbage) Related,Garbage dump,2023-11-18 10:39:00.000000000,Gayathri Nagar,Closed,Attended,Rekka/AEE
20422820,Electrical,Street Light Not Working,2023-11-18 10:34:00.000000000,Vidyapeetha,Closed,Attended,Jnanesh/AEE
20422819,Solid Waste (Garbage) Related,Sweeping not done,2023-11-18 10:27:00.000000000,Jayangar,Closed,Attended,Ranga Swamy/AEE
20422818,Solid Waste (Garbage) Related,Garbage dump,2023-11-18 10:25:00.000000000,Begur,Closed,Attend the complent,Santhosh Kumar H S/AEE
20422817,Electrical,Street Light Not Working,2023-11-18 10:22:00.000000000,Yadiyuru,Closed,Attended,Umesh/AEE
20422816,Solid Waste (Garbage) Related,Garbage dump,2023-11-18 10:22:00.000000000,Thanisandra,Closed,Attended,Shivakumar/AEE
20422815,Forest,Removal of dead/fallen trees,2023-11-18 10:22:00.000000000,Rajarajeshwari Nagar,Closed,The complaint has been resolved.,Jagadish V/DYRFO
20422814,Road Maintenance(Engg),Potholes,2023-11-18 10:21:00.000000000,Garudacharpalya,Closed,Will be attended shortly,Srinivas Murthy/AEE
20422813,veterinary,Stray cattle related complaints,2023-11-18 10:21:00.000000000,Bharathi Nagar,Closed,Attended,DR Mallappa Devadu/ADAH
20422812,Solid Waste (Garbage) Related,Sweeping not done,2023-11-18 10:18:00.000000000,Singasandra,Closed,Complaint,Netravathi/AEE
20422811,Electrical,Street Light Not Working,2023-11-18 10:15:00.000000000,Uttarahalli,Closed,attended,Sandeep/AEE
20422810,Electrical,Street Light Not Working,2023-11-18 10:10:00.000000000,Horamavu,Closed,Attended,Sachin Malagi/AE
20422809,Solid Waste (Garbage) Related,Garbage dump,2023-11-18 10:04:00.000000000,Vishwanathnagenahalli,Closed,Clear,Rudramuni/AEE
20422808,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 09:59:00.000000000,Bagalagunte,Closed,Cleared,Shwetha/AEE
20422807,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 09:58:00.000000000,Kottigepalya,Closed,c,Prakash /AEE
20422806,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 09:52:00.000000000,Kuvempu Nagar,Closed,Attended,Shivakumar/AEE
20422805,Road Maintenance(Engg),Overhanging cables,2023-11-18 09:50:00.000000000,Nagapura,Closed,Attended,Ranganatha H/AEE
20422804,Health Dept,Spraying,2023-11-18 09:46:00.000000000,Bagalagunte,Closed,Spraying activities done,Dr suresh rudrappa/MOH
20422803,Electrical,Street Light Not Working,2023-11-18 09:46:00.000000000,Sri Nagar,Closed,Attended,Jnanesh/AEE
20422802,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 09:44:00.000000000,Ramamurthy Nagar,Closed,Clear,Chandrakala K/JHI
20422801,Road Maintenance(Engg),Debris Removal / Construction Material,2023-11-18 09:42:00.000000000,J.P.Nagar,Closed,Resolved,Vanaraju.P/AEE
20422800,Solid Waste (Garbage) Related,Sweeping not done,2023-11-18 09:41:00.000000000,Siddapura,Closed,"Attended,",Ranga Swamy/AEE
20422799,Road Maintenance(Engg),Potholes,2023-11-18 09:40:00.000000000,Kottigepalya,Closed,"Workorder issued to agency, work will be started in couple of days",Hemanth/AEE
20422798,Road Maintenance(Engg),Potholes,2023-11-18 09:38:00.000000000,Hosahalli,Closed,Resolved,Fazana/AEE
20422797,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 09:34:00.000000000,Laggere,Closed,c,Prakash /AEE
20422796,Road Maintenance(Engg),Footpath,2023-11-18 09:34:00.000000000,Karisandra,Closed,Closed,Yatish/AEE
20422795,Road Maintenance(Engg),Potholes,2023-11-18 09:32:00.000000000,Vidyaranyapura,Closed,The complaint has been resloved,Beeresh/AEE
20422794,Electrical,Street Light Not Working,2023-11-18 09:32:00.000000000,Hongasandra,Closed,attended,Sandeep/AEE
20422793,Solid Waste (Garbage) Related,Sweeping not done,2023-11-18 09:30:00.000000000,Vidyaranyapura,Closed,Attended,Shivakumar/AEE
20422792,Solid Waste (Garbage) Related,Garbage dump,2023-11-18 09:29:00.000000000,Pulikeshi Nagar,Closed,Attended,Jyothi/AEE
20422791,Solid Waste (Garbage) Related,Sweeping not done,2023-11-18 09:28:00.000000000,Kuvempu Nagar,Closed,Attended,Shivakumar/AEE
20422790,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 09:22:00.000000000,Konena Agrahara,Closed,Cleared,Prasanna/AEE
20422789,Road Infrastructure,Road Infrastructure,2023-11-18 09:22:00.000000000,Kammanahalli,Closed,Attended,H Srinivas/AEE
20422788,Electrical,Street Light Not Working,2023-11-18 09:19:00.000000000,Domlur,Closed,Attended,Durga Prasad/AEE
20422787,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 09:18:00.000000000,J.P.Nagar,Closed,Cleared,Shashikala T J/AEE
20422786,Solid Waste (Garbage) Related,Garbage dump,2023-11-18 09:17:00.000000000,Bilekahalli,Closed,Complaint attended,Netravathi/AEE
20422785,Road Maintenance(Engg),Debris Removal / Construction Material,2023-11-18 09:15:00.000000000,Sunkenahalli,Closed,Attended,Pradeep/AEE
20422784,Solid Waste (Garbage) Related,Dead animal(s),2023-11-18 09:14:00.000000000,Doddanekkundi,Closed,Attend,SWM AEE Mahadevapura sub division/AEE
20422783,Solid Waste (Garbage) Related,Sweeping not done,2023-11-18 09:14:00.000000000,Sunkenahalli,Closed,Attended,Ranga Swamy/AEE
20422782,Electrical,Street Light Not Working,2023-11-18 09:13:00.000000000,Thanisandra,Closed,Resolved,Yelahanka AEE Electrical/AEE
20422781,Electrical,Street Light Not Working,2023-11-18 09:13:00.000000000,Basavanapura,Closed,Attended,Sachin Malagi/AE
20422780,Health Dept,Indira Canteen,2023-11-18 09:11:00.000000000,Kengeri,Closed,Clear,Dr vivekanada/MOH
20422779,Electrical,Street Light Not Working,2023-11-18 08:58:00.000000000,Rajagopala Nagar,Closed,Attended,Gurappa Y Doddamani/AEE
20422778,Sanitation,Urination in Public/Open Defecation,2023-11-18 08:53:00.000000000,Gangenahalli,Closed,Clear,Rudramuni/AEE
20422777,Solid Waste (Garbage) Related,Sweeping not done,2023-11-18 08:46:00.000000000,Sarvagna Nagar,Closed,Cleared,Prasanna/AEE
20422776,Health Dept,Increase in mosquito density,2023-11-18 08:46:00.000000000,Vishwanathnagenahalli,Closed,Complaint attended,DR Vedavathi/DHO
20422775,Road Infrastructure,Road Infrastructure,2023-11-18 08:45:00.000000000,Vijanapura,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative
20422774,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 08:44:00.000000000,Kodigehalli,Closed,Attended,Shivakumar/AEE
20422773,Electrical,Street Light Not Working,2023-11-18 08:44:00.000000000,Gottigere,Closed,attended,Sandeep/AEE
20422772,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 08:42:00.000000000,Rajarajeshwari Nagar,Closed,c,Prakash /AEE
20422771,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 08:41:00.000000000,Ramamurthy Nagar,Closed,Clear,Chandrakala K/JHI
20422770,Road Maintenance(Engg),footpath encroachment,2023-11-18 08:41:00.000000000,Byatarayanapura,Closed,Cleared,Somshekhar/AEE
20422769,Electrical,Street Light Not Working,2023-11-18 08:33:00.000000000,Hoodi,Closed,Attended,Sachin Malagi/AE
20422768,Solid Waste (Garbage) Related,Sweeping not done,2023-11-18 08:31:00.000000000,Shanthala Nagar,Non Relevant,Comes to other ward,BBMP Whatsapp/Customer Support Representative
20422767,Road Maintenance(Engg),Potholes,2023-11-18 08:22:00.000000000,Jagajeevanram Nagar,Closed,Cleared,Umesh/AEE
20422766,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2023-11-18 08:18:00.000000000,Jakkur,Non Relevant,Doent Come Under Bbmp Limit,BBMP Whatsapp/Customer Support Representative
20422765,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 08:17:00.000000000,Vidyapeetha,Closed,Clear,Shashikala/AEE
20422764,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 08:03:00.000000000,Katriguppe,Closed,Complaint cleared,Shashikala/AEE
20422763,Electrical,Street Light Not Working,2023-11-18 07:55:00.000000000,Vignana Nagar,Closed,Attended,Sachin Malagi/AE
20422762,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 07:50:00.000000000,Kodigehalli,Closed,Attended,Shivakumar/AEE
20422761,Electrical,Street Lights Switched On During Day Time,2023-11-18 07:47:00.000000000,Newthippasandra,Closed,Attended,Durga Prasad/AEE
20422760,Solid Waste (Garbage) Related,Sweeping not done,2023-11-18 07:40:00.000000000,Dodda Bidarkallu,Closed,Attended,Smt Poornima J B/AEE
20422759,Road Maintenance(Engg),Potholes,2023-11-18 07:38:00.000000000,Basavanapura,Closed,Closed,Pampapathi/AEE
20422758,Road Maintenance(Engg),Potholes,2023-11-18 07:38:00.000000000,Basavanapura,Closed,Closed,Pampapathi/AEE
20422757,Road Maintenance(Engg),Potholes,2023-11-18 07:37:00.000000000,K.R.Puram,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative
20422756,Road Maintenance(Engg),Potholes,2023-11-18 07:37:00.000000000,K.R.Puram,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative
20422755,Road Maintenance(Engg),Potholes,2023-11-18 07:37:00.000000000,Basavanapura,Closed,Closed,Pampapathi/AEE
20422754,Road Maintenance(Engg),Potholes,2023-11-18 07:36:00.000000000,Basavanapura,Closed,Closed,Pampapathi/AEE
20422753,Road Maintenance(Engg),Potholes,2023-11-18 07:36:00.000000000,Basavanapura,Closed,Closed,Pampapathi/AEE
20422752,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 07:29:00.000000000,HBR Layout,Closed,Attended,Mamatha M.S/AEE
20422751,Storm  Water Drain(SWD),Maintenance of SWD,2023-11-18 07:16:00.000000000,HSR Layout,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative
20422750,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-18 07:16:00.000000000,Hongasandra,Closed,Complaint cleared,Netravathi/AEE
20422749,Solid Waste (Garbage) Related,Garbage dump,2023-11-18 06:42:00.000000000,Jayangar,Closed,Attended,Ranga Swamy/AEE
20422748,Road Maintenance(Engg),Potholes,2023-11-18 06:32:00.000000000,Kavalbyrasandra,Closed,Closed,Atif Ahmed/AEE
20422747,Electrical,Street Lights Switched On During Day Time,2023-11-18 06:30:00.000000000,Kavalbyrasandra,Closed,Attended,Sandeep Singh/AEE
20422746,Electrical,Street Light Not Working,2023-11-18 06:12:00.000000000,Hosahalli,Closed,Attended,Umesh/AEE
20422745,Road Maintenance(Engg),water leakage on road,2023-11-18 05:17:00.000000000,Mangammanapalya,Closed,Closed,Uma Shankar /Nodel Officer
20422744,Solid Waste (Garbage) Related,Sweeping not done,2023-11-18 03:03:00.000000000,Thanisandra,Closed,Attended,Shivakumar/AEE
20422743,Electrical,Street Light Not Working,2023-11-18 01:54:00.000000000,HSR Layout,ReOpen,Street light next to my house is not working for last one week. Please address the issue.,Sandeep/AEE
20422742,Electrical,Street Light Not Working,2023-11-18 12:42:00.000000000,Kammanahalli,Closed,Attended,Durga Prasad/AEE
20422741,Electrical,Street Light Not Working,2023-11-18 12:21:00.000000000,Varthur,Closed,Attended,Sachin Malagi/AE
20422740,Road Maintenance(Engg),Debris Removal / Construction Material,2023-11-17 11:56:00.000000000,Ganga Nagar,Closed,Complaint Resolved and Closed,Madhav rao/AEE
20422739,Electrical,Street Light Not Working,2023-11-17 11:39:00.000000000,Karisandra,Closed,Attended,Umesh/AEE
20422738,Solid Waste (Garbage) Related,Garbage transfer not as per norms & area not kept clean,2023-11-17 11:18:00.000000000,Yelachenahalli,Closed,Attend the complent,Santhosh Kumar H S/AEE
20422737,Electrical,Street Light Not Working,2023-11-17 11:04:00.000000000,Gangenahalli,Closed,Attended,Sandeep Singh/AEE
20422736,Electrical,Street Light Not Working,2023-11-17 10:57:00.000000000,Yelahanka old Satellite Town,Closed,Resolved,Yelahanka AEE Electrical/AEE
20422735,Electrical,Street Light Not Working,2023-11-17 10:35:00.000000000,H.M.T,Closed,Attended,Gavi Siddiah/AEE
20422734,Electrical,Street Light Not Working,2023-11-17 10:32:00.000000000,Varthur,Closed,Attended,Sachin Malagi/AE
20422733,Electrical,Street Light Not Working,2023-11-17 10:31:00.000000000,Bommanahalli,Closed,attended,Sandeep/AEE
20422732,Road Maintenance(Engg),footpath encroachment,2023-11-17 10:25:00.000000000,Okalipuram,Closed,\N,Revaana/AEE
20422731,Electrical,Street Light Not Working,2023-11-17 10:23:00.000000000,Vasanthapura,Closed,attended,Sandeep/AEE
20422730,Electrical,Requirement For New Street Lights,2023-11-17 10:19:00.000000000,Herohalli,Closed,Attended,Gavi Siddiah/AEE
20422729,Electrical,Street Light Not Working,2023-11-17 10:18:00.000000000,Thanisandra,Closed,Resolved,Yelahanka AEE Electrical/AEE
20422728,Electrical,Street Light Not Working,2023-11-17 10:10:00.000000000,Jnanabharathi Ward,Closed,Attended,Gavi Siddiah/AEE
20422727,Electrical,Street Light Not Working,2023-11-17 10:10:00.000000000,Thanisandra,Closed,Resolved,Yelahanka AEE Electrical/AEE
20422726,Electrical,Street Light Not Working,2023-11-17 10:09:00.000000000,Rajarajeshwari Nagar,Closed,Attended,Gavi Siddiah/AEE
20422725,Electrical,Street Light Not Working,2023-11-17 10:03:00.000000000,T-Dasarahalli,Closed,Attended,Gurappa Y Doddamani/AEE
20422724,Electrical,Street Light Not Working,2023-11-17 09:40:00.000000000,Varthur,Closed,Attended,Sachin Malagi/AE
20422723,Electrical,Street Light Not Working,2023-11-17 09:38:00.000000000,Vidyaranyapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20422722,Electrical,Street Light Not Working,2023-11-17 09:37:00.000000000,Konanakunte,Closed,attended,Sandeep/AEE
20422721,Electrical,Street Light Not Working,2023-11-17 09:34:00.000000000,Hemmigepura,Closed,Attended,Gavi Siddiah/AEE
20422720,Road Maintenance(Engg),Road cutting,2023-11-17 09:30:00.000000000,Pulikeshi Nagar,Closed,Complaint Closed,Ravi Waddar/AEE
20422719,Electrical,Street Light Not Working,2023-11-17 09:27:00.000000000,Pulikeshi Nagar,Closed,Attended,Sandeep Singh/AEE
20422718,Electrical,Street Light Not Working,2023-11-17 09:26:00.000000000,Kamakshipalya,Closed,ATTENDED,Suresh/AEE
20422717,Electrical,Street Light Not Working,2023-11-17 09:23:00.000000000,Singasandra,Closed,attended,Sandeep/AEE
20422716,Solid Waste (Garbage) Related,Garbage dump,2023-11-17 09:21:00.000000000,Dattathreya Temple,Closed,Clear,Krishna/JHI
20422715,Electrical,Street Light Not Working,2023-11-17 09:20:00.000000000,Chokkasandra,Closed,Attended,Gurappa Y Doddamani/AEE
20422714,Electrical,Street Light Not Working,2023-11-17 09:18:00.000000000,HBR Layout,Closed,Attended,Durga Prasad/AEE
20422713,Electrical,Street Light Not Working,2023-11-17 09:03:00.000000000,Mahalakshmipuram,Closed,Attended,Suresh/AEE
20422712,Electrical,Street Light Not Working,2023-11-17 08:52:00.000000000,Someshwara,Closed,Resolved,Yelahanka AEE Electrical/AEE
20422711,Electrical,Street Light Not Working,2023-11-17 08:52:00.000000000,Dodda Bidarkallu,Closed,Attended,Gavi Siddiah/AEE
20422710,Electrical,Street Light Not Working,2023-11-17 08:51:00.000000000,Hemmigepura,Closed,Attended,Gavi Siddiah/AEE
20422709,Electrical,Street Light Not Working,2023-11-17 08:38:00.000000000,Hampi Nagar,Closed,Attended,Umesh/AEE
20422708,Electrical,Street Light Not Working,2023-11-17 08:37:00.000000000,Byatarayanapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20422707,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-17 08:35:00.000000000,Kumaraswamy Layout,Closed,Cleared,Manjunatha T R/AEE
20422706,Revenue Department,"Khata Services (Registration, Transfer, Bifurcation and Amalgamation)",2023-11-17 08:32:00.000000000,Sagayapuram,Closed,Please submit Hard Copy,Niranjan Murthy/ARO
20422705,Revenue Department,"Khata Services (Registration, Transfer, Bifurcation and Amalgamation)",2023-11-17 08:30:00.000000000,Pulikeshi Nagar,Closed,resolved,Lokamatha /RO
20422704,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2023-11-17 08:24:00.000000000,Kumaraswamy Layout,Closed,Cleared,Manjunatha T R/AEE
20422703,Solid Waste (Garbage) Related,Garbage dump,2023-11-17 08:23:00.000000000,Hombegowda Nagar,Closed,Attended,Ranga Swamy/AEE
