Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name
20317945,Road Maintenance(Engg),footpath encroachment,2022-12-30 05:27:00.000000000,Shakambari Nagar,Closed,Resolved,Vanaraju.P/AEE
20317944,Road Infrastructure,Road Infrastructure,2022-12-30 05:25:00.000000000,Arakere,Closed,Close,Ashwini/AEE
20317943,Electrical,Street Light Not Working,2022-12-30 05:24:00.000000000,Vasanthapura,Closed,Attended,Sandeep/AEE
20317942,Road Infrastructure,Road Infrastructure,2022-12-30 05:22:00.000000000,Basavanagudi,Closed,Resolved,Smt. Vidya B.R./AEE
20317941,Electrical,Street Light Not Working,2022-12-30 05:14:00.000000000,Horamavu,Closed,Attended,Sharath Kumar/AEE
20317940,Road Maintenance(Engg),Footpath,2022-12-30 05:07:00.000000000,Basavanagudi,Closed,Work completed,AEE W 154 t 156/AEE
20317939,Electrical,Street Light Not Working,2022-12-30 05:06:00.000000000,Kodigehalli,Closed,Resolved,Yelahanka AEE Electrical/AEE
20317938,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 05:04:00.000000000,Radhakrishna Temple,Closed,Clear,Rudramuni/AEE
20317937,Electrical,Street Lights Switched On During Day Time,2022-12-30 05:03:00.000000000,Hongasandra,Closed,Attended,Sandeep/AEE
20317936,Road Maintenance(Engg),footpath encroachment,2022-12-30 05:00:00.000000000,Basavanagudi,Closed,Work completed,AEE W 154 t 156/AEE
20317935,Road Infrastructure,Road Infrastructure,2022-12-30 04:57:00.000000000,Basavanagudi,Closed,Closed,Uma Shankar /Nodel Officer
20317934,Solid Waste (Garbage) Related,Sweeping not done,2022-12-30 04:53:00.000000000,Varthur,Closed,Attended,SWM AEE Mahadevapura sub division/AEE
20317933,Electrical,Street Light Not Working,2022-12-30 04:47:00.000000000,Banaswadi,Closed,Attended,Durga Prasad/AEE
20317932,Electrical,Street Light Not Working,2022-12-30 04:45:00.000000000,Ramamurthy Nagar,Closed,Attended,Sharath Kumar/AEE
20317931,Electrical,Street Light Not Working,2022-12-30 04:36:00.000000000,Vidyaranyapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20317930,Road Maintenance(Engg),Potholes,2022-12-30 04:34:00.000000000,Rajarajeshwari Nagar,Closed,As below,Basavaraju/AEE
20317929,Road Maintenance(Engg),Potholes,2022-12-30 04:28:00.000000000,Jakkur,Non Relevant,Bda work in progress video Layout,BBMP Whatsapp/Customer Support Representative
20317928,Road Maintenance(Engg),Road side drains,2022-12-30 04:20:00.000000000,Marappana Palya,Closed,Resolved,K B Ramdas/AEE
20317927,Road Maintenance(Engg),Potholes,2022-12-30 04:20:00.000000000,Laggere,Closed,Complaint will be resolved soon,Hemanth/AEE
20317926,Electrical,Street Light Not Working,2022-12-30 04:18:00.000000000,Hagadooru,Closed,Attended,Sharath Kumar/AEE
20317925,Electrical,Street Lights Switched On During Day Time,2022-12-30 04:15:00.000000000,Byatarayanapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20317924,Road Maintenance(Engg),Potholes,2022-12-30 04:13:00.000000000,Ramamurthy Nagar,Closed,Resolved,Vinay/AEE
20317923,Electrical,Street Light Not Working,2022-12-30 04:13:00.000000000,Arakere,Closed,Attended,Sandeep/AEE
20317922,Electrical,Street Light Not Working,2022-12-30 04:10:00.000000000,Vidyaranyapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20317921,Electrical,Street Light Not Working,2022-12-30 04:09:00.000000000,Pulikeshi Nagar,Closed,Antended,Sandeep Singh/AEE
20317920,Parks and Play grounds,Environmental protection,2022-12-30 04:07:00.000000000,Vannarpet,Closed,This Complaint is Already attended,Om Prakash/HS
20317919,Road Maintenance(Engg),Potholes,2022-12-30 04:05:00.000000000,Byatarayanapura,Closed,Complaint resolved,Somshekhar/AEE
20317918,Solid Waste (Garbage) Related,Dead animal(s),2022-12-30 04:04:00.000000000,Rajarajeshwari Nagar,Closed,C,Prakash /AEE
20317917,Road Maintenance(Engg),Debris Removal / Construction Material,2022-12-30 04:02:00.000000000,Deepanjali Nagar,Closed,Cleared,AE Ward 158/AE
20317916,Solid Waste (Garbage) Related,Garbage dump,2022-12-30 04:00:00.000000000,Newthippasandra,Closed,Cleared,Prasanna/AEE
20317915,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 03:54:00.000000000,Koramangala,Closed,"As attended by junior health inspector, the complaint is closed. If issue persist please contact junior health inspector. Do practice segregation of waste at source & handover to BBMP collection system. Encourage others. Help BBMP to serve you better.",Santoshkumar/AEE
20317914,veterinary,Animal birth control/neutering of stray dogs,2022-12-30 03:51:00.000000000,Puttenahalli,Closed,..,Shivakumar/ADAH
20317913,Road Infrastructure,Road Infrastructure,2022-12-30 03:49:00.000000000,Bellandur,Closed,Complaint has been Resolved,K V Prakash/AEE
20317912,Solid Waste (Garbage) Related,Garbage dump,2022-12-30 03:48:00.000000000,Vidyaranyapura,Closed,TCS,Shivakumar/AEE
20317911,Town Planning,Delay in issuing building permit,2022-12-30 03:47:00.000000000,Vasanthapura,Closed,We needed  the above property plan sanction Project number,Shwetha/AEE
20317910,Electrical,Street Light Not Working,2022-12-30 03:42:00.000000000,Herohalli,Closed,ATTENDED,Gavi Siddiah/AEE
20317909,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2022-12-30 03:41:00.000000000,Yelachenahalli,Closed,Attend the complent,Santhosh Kumar H S/AEE
20317908,Road Maintenance(Engg),water leakage on road,2022-12-30 03:40:00.000000000,Bellandur,Closed,Complaint attended,Markandiaha/AEE
20317907,Road Infrastructure,Road Infrastructure,2022-12-30 03:40:00.000000000,Chowdeshwari Ward,Closed,Resolved,Sri.Shivanna/AEE
20317906,Solid Waste (Garbage) Related,Garbage dump,2022-12-30 03:38:00.000000000,Someshwara,Closed,cleared,SWM AEE Ward 1 to 4/AEE
20317905,Electrical,Street Light Not Working,2022-12-30 03:38:00.000000000,Devarajeevanahalli,Closed,An,Sandeep Singh/AEE
20317904,Road Maintenance(Engg),Road side drains,2022-12-30 03:38:00.000000000,Bagalagunte,Closed,Other ward,Ranganath/AEE
20317903,Electrical,Requirement For New Street Lights,2022-12-30 03:31:00.000000000,Uttarahalli,Closed,Attended,Sandeep/AEE
20317902,Solid Waste (Garbage) Related,Garbage dump,2022-12-30 03:27:00.000000000,Hombegowda Nagar,Closed,Attended,Ranga Swamy/AEE
20317901,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 03:24:00.000000000,Yelahanka old Satellite Town,Closed,cleared,SWM AEE Ward 1 to 4/AEE
20317900,Electrical,Street Light Not Working,2022-12-30 03:12:00.000000000,Radhakrishna Temple,Closed,Antended,Sandeep Singh/AEE
20317899,Electrical,Street Light Not Working,2022-12-30 03:04:00.000000000,Jnanabharathi Ward,Closed,ATTENDED,Gavi Siddiah/AEE
20317898,Electrical,Street Light Not Working,2022-12-30 03:02:00.000000000,Vasanth Nagar,Closed,Antended,Sandeep Singh/AEE
20317897,Electrical,Street Light Not Working,2022-12-30 02:59:00.000000000,Dodda Bidarkallu,Closed,ATTENDED,Gavi Siddiah/AEE
20317896,Electrical,Street Light Not Working,2022-12-30 02:50:00.000000000,Rajamahal,Closed,ATTENDED,Suresh/AEE
20317895,Road Infrastructure,Road Infrastructure,2022-12-30 02:47:00.000000000,Aramane Nagar,Closed,Footpath work is in progress will be completed within 1 month,Deepa Neelappa/AEE
20317894,Road Maintenance(Engg),UnAuthorised Constructions,2022-12-30 02:46:00.000000000,Dattathreya Temple,Closed,\N,Nandish/AE
20317893,Road Maintenance(Engg),Potholes,2022-12-30 02:43:00.000000000,Jakkur,Closed,Complaint resolved,AEE byatarayanapura sub division/AEE
20317892,Electrical,Street Light Not Working,2022-12-30 02:42:00.000000000,Jnanabharathi Ward,Closed,ATTENDED,Gavi Siddiah/AEE
20317891,Electrical,Street Light Not Working,2022-12-30 02:42:00.000000000,Kavalbyrasandra,Closed,Antended,Sandeep Singh/AEE
20317890,Road Maintenance(Engg),Debris Removal / Construction Material,2022-12-30 02:39:00.000000000,Begur,Closed,Cleared,Nilkanthaya/AEE
20317889,Electrical,Requirement For New Street Lights,2022-12-30 02:38:00.000000000,Jakkur,Closed,Resolved,Yelahanka AEE Electrical/AEE
20317888,Forest,obstructions Branches / Trees.,2022-12-30 02:35:00.000000000,Shankaramata,Closed,Clear the complaint,sudarshan/DYRFO
20317887,Forest,Removal of dead/fallen trees,2022-12-30 02:27:00.000000000,Padmanabha Nagar,Closed,Resolved,Shivanna T.C/DYRFO
20317886,Electrical,Street Light Not Working,2022-12-30 02:26:00.000000000,Begur,Closed,Attended,Sandeep/AEE
20317885,Road Maintenance(Engg),Potholes,2022-12-30 02:21:00.000000000,Banaswadi,Closed,Complaint attended,Vinayaka  Vasudev/AEE
20317884,Electrical,Street Light Not Working,2022-12-30 02:19:00.000000000,Sarakki,Closed,Attended,Umesh/AEE
20317883,Road Maintenance(Engg),Footpath,2022-12-30 02:18:00.000000000,Padmanabha Nagar,Closed,As per report complaint closed,Satish Kumar/AEE
20317882,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 02:18:00.000000000,Gangenahalli,Closed,Clear,Rudramuni/AEE
20317881,Electrical,Street Light Not Working,2022-12-30 02:17:00.000000000,Pattabhiram Nagar,Closed,Attended,Umesh/AEE
20317880,Solid Waste (Garbage) Related,Burning of Garbage in Open Space,2022-12-30 02:17:00.000000000,Horamavu,Closed,no,Harish Kumar K V /JHI
20317879,Electrical,Street Light Not Working,2022-12-30 02:14:00.000000000,Konanakunte,Closed,Attended,Sandeep/AEE
20317878,Electrical,Street Light Not Working,2022-12-30 02:07:00.000000000,Bommanahalli,Closed,Attended,Sandeep/AEE
20317877,Electrical,Street Light Not Working,2022-12-30 02:07:00.000000000,Kodigehalli,Closed,Resolved,Yelahanka AEE Electrical/AEE
20317876,veterinary,Stray cattle related complaints,2022-12-30 02:05:00.000000000,Subedarapalya,Closed,Complaint attended,Dr.Amruthesh/ADAH
20317875,Road Infrastructure,Road Infrastructure,2022-12-30 01:59:00.000000000,Arakere,Closed,Close,Ashwini/AEE
20317874,Road Maintenance(Engg),Debris Removal / Construction Material,2022-12-30 01:53:00.000000000,Chikpete,Closed,Closed,Hemalatha/AEE
20317873,Road Maintenance(Engg),Road side drains,2022-12-30 01:51:00.000000000,Shettyhalli,Closed,As reported by AE,Anjanaapa/AEE
20317872,Electrical,Street Light Not Working,2022-12-30 01:50:00.000000000,Ullalu,Closed,ATTENDED,Gavi Siddiah/AEE
20317871,Sanitation,Public toilet(s) blockage,2022-12-30 01:48:00.000000000,Ramamurthy Nagar,Closed,Clear,Chandrakala K/JHI
20317870,Electrical,Street Light Not Working,2022-12-30 01:47:00.000000000,Shettyhalli,Closed,Attended,Gurappa Y Doddamani/AEE
20317869,Electrical,Street Light Not Working,2022-12-30 01:43:00.000000000,Varthur,Closed,Attended,Sharath Kumar/AEE
20317868,Electrical,Street Light Not Working,2022-12-30 01:39:00.000000000,Manorayanapalya,Closed,Antended,Sandeep Singh/AEE
20317867,Electrical,Street Light Not Working,2022-12-30 01:35:00.000000000,Kodigehalli,Closed,Resolved,Yelahanka AEE Electrical/AEE
20317866,Road Maintenance(Engg),footpath encroachment,2022-12-30 01:34:00.000000000,Visvesvarapuram,Closed,Attended,Pradeep/AEE
20317865,Road Maintenance(Engg),Road side drains,2022-12-30 01:25:00.000000000,Ramaswamy Palya,Closed,Resolved,Rafii/AE
20317864,Electrical,Street Light Not Working,2022-12-30 01:20:00.000000000,J.P.Park,Closed,ATTENDED,Gavi Siddiah/AEE
20317863,Electrical,Street Light Not Working,2022-12-30 01:18:00.000000000,Koramangala,Closed,Attended,Jnanesh/AEE
20317862,Electrical,Street Light Not Working,2022-12-30 01:15:00.000000000,Jnanabharathi Ward,Closed,ATTENDED,Gavi Siddiah/AEE
20317861,Electrical,Street Light Not Working,2022-12-30 01:12:00.000000000,Gandhi Nagar,Closed,ATTENDED,Suresh/AEE
20317860,Road Maintenance(Engg),Potholes,2022-12-30 01:10:00.000000000,Basavanagudi,Closed,Work completed,AEE W 154 t 156/AEE
20317859,Health Dept,Increase in mosquito density,2022-12-30 01:09:00.000000000,Chikkalasandra,Closed,Attended,Dr Kalpana/MOH
20317858,Electrical,Street Light Not Working,2022-12-30 01:05:00.000000000,Sri Rammandira,Closed,ATTENDED,Suresh/AEE
20317857,Solid Waste (Garbage) Related,Garbage dump,2022-12-30 01:05:00.000000000,Kacharakanahalli,Closed,Close,Mamatha M.S/AEE
20317856,Electrical,Street Light Not Working,2022-12-30 01:05:00.000000000,Malleshwaram,Closed,ATTENDED,Suresh/AEE
20317855,Electrical,Street Light Not Working,2022-12-30 01:04:00.000000000,Horamavu,Closed,Attended,Sharath Kumar/AEE
20317854,veterinary,Stray dog related complaints,2022-12-30 01:03:00.000000000,Chikkalasandra,Closed,.,M G Halli/ADAH
20317853,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 12:59:00.000000000,Jnanabharathi Ward,Closed,C,Prakash /AEE
20317852,Electrical,Street Light Not Working,2022-12-30 12:54:00.000000000,Dodda Bidarkallu,Closed,ATTENDED,Gavi Siddiah/AEE
20317851,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2022-12-30 12:50:00.000000000,Kadugondanahalli,Closed,Close,Mamatha M.S/AEE
20317850,Road Maintenance(Engg),Potholes,2022-12-30 12:46:00.000000000,Konanakunte,Closed,Resolved,VEERASH ALADAKATTI /AEE
20317849,Storm  Water Drain(SWD),Maintenance of SWD,2022-12-30 12:43:00.000000000,Jayangar,Closed,AE/Mohammad Mehaboob Khan/8147929579,Suma/AEE
20317848,Road Maintenance(Engg),Debris Removal / Construction Material,2022-12-30 12:41:00.000000000,Jayachamarajendra Nagar,Closed,Complaint attended,Vishwanath.S/AEE
20317847,Revenue Department,Unable to Generate the receipt after property tax payment.,2022-12-30 12:36:00.000000000,Uttarahalli,Closed,Yes,kamalamma/RO
20317846,Electrical,Street Light Not Working,2022-12-30 12:36:00.000000000,Benniganahalli,Closed,Attended,Durga Prasad/AEE
20317845,Electrical,Street Light Not Working,2022-12-30 12:36:00.000000000,Yadiyuru,Closed,Attended,Umesh/AEE
20317844,Electrical,Street Light Not Working,2022-12-30 12:34:00.000000000,Kottigepalya,Closed,ATTENDED,Gavi Siddiah/AEE
20317843,Road Maintenance(Engg),Road side drains,2022-12-30 12:29:00.000000000,Jeevanbhima Nagar,Closed,Closed,SHANTHA BADAGANDI/AEE
20317842,Road Maintenance(Engg),Road side drains,2022-12-30 12:27:00.000000000,Begur,Closed,action initiated,Nilkanthaya/AEE
20317841,Electrical,Street Light Not Working,2022-12-30 12:24:00.000000000,Nagarabhavi,Closed,ATTENDED,Suresh/AEE
20317840,Electrical,Street Light Not Working,2022-12-30 12:23:00.000000000,Dodda Bidarkallu,Closed,ATTENDED,Gavi Siddiah/AEE
20317839,Electrical,Street Light Not Working,2022-12-30 12:17:00.000000000,Madiwala,Closed,Attended,Jnanesh/AEE
20317838,Electrical,Street Light Not Working,2022-12-30 12:07:00.000000000,Shanthi Nagar,Closed,Attended,Durga Prasad/AEE
20317837,Electrical,Street Light Not Working,2022-12-30 12:07:00.000000000,Jakkur,Closed,Resolved,Yelahanka AEE Electrical/AEE
20317836,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 12:05:00.000000000,Kadugodi,Closed,Attended,SWM AEE Mahadevapura sub division/AEE
20317835,Solid Waste (Garbage) Related,Sweeping not done,2022-12-30 12:01:00.000000000,Chokkasandra,Closed,Cleared,Shwetha/AEE
20317834,Solid Waste (Garbage) Related,Garbage dump,2022-12-30 11:54:00.000000000,Jogupalya,Closed,Closed,Uma Shankar /Nodel Officer
20317833,Solid Waste (Garbage) Related,Garbage dump,2022-12-30 11:54:00.000000000,Sudam Nagar,Closed,Attended,Ranga Swamy/AEE
20317832,Electrical,Street Light Not Working,2022-12-30 11:51:00.000000000,Jakkur,Closed,Resolved,Yelahanka AEE Electrical/AEE
20317831,Road Maintenance(Engg),Debris Removal / Construction Material,2022-12-30 11:49:00.000000000,Kodigehalli,Closed,Complaint resolved,Somshekhar/AEE
20317830,Electrical,Street Light Not Working,2022-12-30 11:46:00.000000000,Newthippasandra,Closed,Attended,Durga Prasad/AEE
20317829,Electrical,Street Light Not Working,2022-12-30 11:45:00.000000000,Horamavu,Closed,Attended,Sharath Kumar/AEE
20317828,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 11:39:00.000000000,Singasandra,Closed,Resolved,Netravathi/AEE
20317827,Electrical,Street Light Not Working,2022-12-30 11:23:00.000000000,Puttenahalli,Closed,Attended,Sandeep/AEE
20317826,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 11:19:00.000000000,Padmanabha Nagar,Closed,Attended,Manjunatha T R/AEE
20317825,Electrical,Street Light Not Working,2022-12-30 11:15:00.000000000,Nayandanahalli,Closed,ATTENDED,Suresh/AEE
20317824,Electrical,Street Light Not Working,2022-12-30 11:14:00.000000000,Hemmigepura,Closed,ATTENDED,Gavi Siddiah/AEE
20317823,Solid Waste (Garbage) Related,Sweeping not done,2022-12-30 11:10:00.000000000,Ramamurthy Nagar,Closed,Clear,Chandrakala K/JHI
20317822,Advertisement,Flex and banners,2022-12-30 11:07:00.000000000,Ganeshmandira Ward,Registered,Transferred Task,Jothi Lakshmi/ARO
20317821,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 11:03:00.000000000,Thanisandra,Closed,Rd CR,Shivakumar/AEE
20317820,Electrical,Street Light Not Working,2022-12-30 11:02:00.000000000,Jnanabharathi Ward,Closed,ATTENDED,Gavi Siddiah/AEE
20317819,Electrical,Street Light Not Working,2022-12-30 11:01:00.000000000,Jnanabharathi Ward,Closed,ATTENDED,Gavi Siddiah/AEE
20317818,Electrical,Street Light Not Working,2022-12-30 10:59:00.000000000,Ramaswamy Palya,Closed,Antended,Sandeep Singh/AEE
20317817,Electrical,Street Light Not Working,2022-12-30 10:48:00.000000000,Ganga Nagar,Closed,Antended,Sandeep Singh/AEE
20317816,Electrical,Street Light Not Working,2022-12-30 10:47:00.000000000,Hoodi,Closed,Attended,Sharath Kumar/AEE
20317815,Road Maintenance(Engg),Road side drains,2022-12-30 10:44:00.000000000,Anjanapur,Closed,Resolved,VEERASH ALADAKATTI /AEE
20317814,Electrical,Street Light Not Working,2022-12-30 10:36:00.000000000,Mathikere,Closed,ATTENDED,Suresh/AEE
20317813,Sanitation,Public toilet(s) blockage,2022-12-30 10:34:00.000000000,Mathikere,Closed,Closed,Uma Shankar /Nodel Officer
20317812,Electrical,Street Light Not Working,2022-12-30 10:34:00.000000000,Dodda Bidarkallu,Closed,ATTENDED,Gavi Siddiah/AEE
20317811,Road Maintenance(Engg),Potholes,2022-12-30 10:31:00.000000000,Thanisandra,Closed,Resolved,AEE byatarayanapura sub division/AEE
20317810,Electrical,Street Light Not Working,2022-12-30 10:31:00.000000000,Gandhi Nagar,Closed,ATTENDED,Suresh/AEE
20317809,Road Maintenance(Engg),Debris Removal / Construction Material,2022-12-30 10:30:00.000000000,Manorayanapalya,Closed,Complaint attended,Vishwanath.S/AEE
20317808,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 10:30:00.000000000,H.M.T,Closed,C,Prakash /AEE
20317807,Forest,obstructions Branches / Trees.,2022-12-30 10:24:00.000000000,Vidyaranyapura,Closed,The Complain has been resolved.,Mutturaju KP/DYRFO
20317806,Electrical,Street Light Not Working,2022-12-30 10:24:00.000000000,Yelahanka old Satellite Town,Closed,Resolved,Yelahanka AEE Electrical/AEE
20317805,Solid Waste (Garbage) Related,Garbage dump,2022-12-30 10:23:00.000000000,Banaswadi,Closed,Close,Mamatha M.S/AEE
20317804,Electrical,Street Light Not Working,2022-12-30 10:21:00.000000000,Jayachamarajendra Nagar,Closed,Antended,Sandeep Singh/AEE
20317803,Electrical,Street Light Not Working,2022-12-30 10:19:00.000000000,Manorayanapalya,Closed,Antended,Sandeep Singh/AEE
20317802,Electrical,Street Light Not Working,2022-12-30 10:19:00.000000000,Hoodi,Closed,Attended,Sharath Kumar/AEE
20317801,Electrical,Street Light Not Working,2022-12-30 10:18:00.000000000,Ganga Nagar,Closed,Antended,Sandeep Singh/AEE
20317800,Electrical,Street Light Not Working,2022-12-30 10:17:00.000000000,Jnanabharathi Ward,Closed,ATTENDED,Gavi Siddiah/AEE
20317799,Electrical,Street Light Not Working,2022-12-30 10:08:00.000000000,Jnanabharathi Ward,Closed,ATTENDED,Gavi Siddiah/AEE
20317798,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 10:08:00.000000000,Gottigere,Closed,Attend the complent,Santhosh Kumar H S/AEE
20317797,Electrical,Street Light Not Working,2022-12-30 10:08:00.000000000,Yelachenahalli,Closed,Attended,Sandeep/AEE
20317796,Electrical,Street Light Not Working,2022-12-30 10:06:00.000000000,Kottigepalya,Closed,ATTENDED,Gavi Siddiah/AEE
20317795,Electrical,Street Light Not Working,2022-12-30 10:06:00.000000000,Bommanahalli,Closed,Attended,Sandeep/AEE
20317794,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 10:01:00.000000000,Bellandur,Closed,Attended,SWM AEE Mahadevapura sub division/AEE
20317793,Electrical,Street Light Not Working,2022-12-30 09:59:00.000000000,Kavalbyrasandra,Closed,Antended,Sandeep Singh/AEE
20317792,Electrical,Street Light Not Working,2022-12-30 09:57:00.000000000,Jakkur,Closed,Resolved,Yelahanka AEE Electrical/AEE
20317791,veterinary,Animal birth control/neutering of stray dogs,2022-12-30 09:53:00.000000000,Hoodi,Closed,Attended,Mohan/ADAH
20317790,Solid Waste (Garbage) Related,Sweeping not done,2022-12-30 09:46:00.000000000,Konanakunte,Closed,Attend the complent,Santhosh Kumar H S/AEE
20317789,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 09:46:00.000000000,Thanisandra,Closed,TCR,Shivakumar/AEE
20317788,Electrical,Street Light Not Working,2022-12-30 09:45:00.000000000,Herohalli,Closed,ATTENDED,Gavi Siddiah/AEE
20317787,Electrical,Street Light Not Working,2022-12-30 09:43:00.000000000,Shiva Nagar,Closed,ATTENDED,Suresh/AEE
20317786,Electrical,Street Light Not Working,2022-12-30 09:40:00.000000000,Herohalli,Closed,ATTENDED,Gavi Siddiah/AEE
20317785,Forest,obstructions Branches / Trees.,2022-12-30 09:38:00.000000000,Thanisandra,Closed,The Complain has been resolved.,Mutturaju KP/DYRFO
20317784,Electrical,Street Light Not Working,2022-12-30 09:32:00.000000000,Vidyaranyapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20317783,Electrical,Street Light Not Working,2022-12-30 09:31:00.000000000,K.R.Market,Closed,attended,Suresh/AEE
20317782,Road Maintenance(Engg),footpath encroachment,2022-12-30 09:26:00.000000000,Bilekahalli,Closed,Solvid,Ramesh Deva/AEE
20317781,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 09:24:00.000000000,Vishwanathnagenahalli,Closed,Clear,Rudramuni/AEE
20317780,Solid Waste (Garbage) Related,Garbage dump,2022-12-30 09:23:00.000000000,Begur,Closed,Attend the complent,Santhosh Kumar H S/AEE
20317779,Road Maintenance(Engg),Road side drains,2022-12-30 09:14:00.000000000,Arakere,Closed,Action initiated,Ravi D/AEE
20317778,Electrical,Street Light Not Working,2022-12-30 09:02:00.000000000,Nagarabhavi,Closed,ATTENDED,Suresh/AEE
20317777,Electrical,Street Light Not Working,2022-12-30 09:01:00.000000000,Dodda Bidarkallu,Closed,ATTENDED,Gavi Siddiah/AEE
20317776,Revenue Department,Unable to generate the property tax challan,2022-12-30 09:00:00.000000000,Garudacharpalya,Closed,Done,Jyothi Lakshmi S/ARO
20317775,Solid Waste (Garbage) Related,Sweeping not done,2022-12-30 08:58:00.000000000,Giri Nagar,Closed,Clear,Shashikala/AEE
20317774,Road Maintenance(Engg),Road cutting,2022-12-30 08:54:00.000000000,Konanakunte,Closed,Resolved,VEERASH ALADAKATTI /AEE
20317773,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 08:52:00.000000000,Devasandra,Closed,cleared,Keerthy CY/JHI
20317772,Solid Waste (Garbage) Related,Sweeping not done,2022-12-30 08:46:00.000000000,Hemmigepura,Closed,Attended,Smt Poornima J B/AEE
20317771,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 08:43:00.000000000,Thanisandra,Closed,Rfffg,Shivakumar/AEE
20317770,Solid Waste (Garbage) Related,Garbage nuisance while transporting,2022-12-30 08:43:00.000000000,Jnanabharathi Ward,Closed,C,Prakash /AEE
20317769,Electrical,Street Light Not Working,2022-12-30 08:42:00.000000000,Herohalli,Closed,ATTENDED,Gavi Siddiah/AEE
20317768,Electrical,Street Light Not Working,2022-12-30 08:39:00.000000000,Gottigere,Closed,Attended,Sandeep/AEE
20317767,Electrical,Street Light Not Working,2022-12-30 08:36:00.000000000,Dodda Bidarkallu,Closed,ATTENDED,Gavi Siddiah/AEE
20317766,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 08:28:00.000000000,Ramamurthy Nagar,Closed,Clear,Chandrakala K/JHI
20317765,Electrical,Street Light Not Working,2022-12-30 08:16:00.000000000,Horamavu,Closed,Attended,Sharath Kumar/AEE
20317764,Electrical,Street Light Not Working,2022-12-30 08:14:00.000000000,Ganga Nagar,Closed,Antended,Sandeep Singh/AEE
20317763,Electrical,Street Light Not Working,2022-12-30 08:08:00.000000000,Basavanapura,Closed,Attended,Sharath Kumar/AEE
20317762,Electrical,Street Light Not Working,2022-12-30 08:07:00.000000000,Kodigehalli,Closed,Resolved,Yelahanka AEE Electrical/AEE
20317761,Solid Waste (Garbage) Related,Garbage dump,2022-12-30 07:55:00.000000000,Horamavu,Closed,no,Harish Kumar K V /JHI
20317760,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 07:55:00.000000000,Herohalli,Closed,Attended,Smt Poornima J B/AEE
20317759,Road Maintenance(Engg),Debris Removal / Construction Material,2022-12-30 07:54:00.000000000,Pattabhiram Nagar,Closed,Closed,Uma Shankar /Nodel Officer
20317758,Electrical,Street Light Not Working,2022-12-30 07:30:00.000000000,Shiva Nagar,Closed,ATTENDED,Suresh/AEE
20317757,Electrical,Street Light Not Working,2022-12-30 07:04:00.000000000,Hoodi,Closed,Attended,Sharath Kumar/AEE
20317756,Road Maintenance(Engg),water stagnation,2022-12-30 06:56:00.000000000,Mangammanapalya,Closed,Close,Y M Raju/AEE
20317755,Road Maintenance(Engg),footpath encroachment,2022-12-30 06:43:00.000000000,Thanisandra,Closed,Resolved,AEE byatarayanapura sub division/AEE
20317754,Electrical,Street Light Not Working,2022-12-30 06:34:00.000000000,Hebbal,Closed,Antended,Sandeep Singh/AEE
20317753,Electrical,Street Light Not Working,2022-12-30 05:56:00.000000000,Sarakki,Closed,Attended,Umesh/AEE
20317752,Electrical,Street Light Not Working,2022-12-30 02:57:00.000000000,Begur,Closed,Attended,Sandeep/AEE
20317751,Electrical,Street Light Not Working,2022-12-30 12:34:00.000000000,Adugodi,Closed,Attended,Jnanesh/AEE
20317750,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 12:30:00.000000000,Marappana Palya,Closed,Resolved,Rekha/AEE
20317749,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2022-12-30 12:21:00.000000000,Marappana Palya,Closed,Resolved,Rekha/AEE
20317748,Solid Waste (Garbage) Related,Garbage dump,2022-12-29 11:43:00.000000000,Jayangar,Closed,Attended,Ranga Swamy/AEE
